path,file_type,bytes,sha256,git_status,scientific_category,proposed_action,reason,replacement_or_archive
.gitignore,none,267,e5d7049278aa80a85f7429b44a756716498e3a2fdb0f17648ae4b902fd1dc231,tracked,project_file,KEEP,Project configuration or handoff pointer.,.gitignore
GPT_REPO_HANDOFF.md,md,3560,1f795c27d085aee322ff4b5c8b3dc06ccaf10d8640804361556057834ad5895f,tracked,project_file,KEEP,Project configuration or handoff pointer.,GPT_REPO_HANDOFF.md
outputs/checkpoints/m5_source_band_fv_mass_correct_allanchor1em1_eta100_N164/stage_00_etaE_100_N164.npz,npz,22353,d81626a3e5557d738d551037cf2f4a5f732d48ec68313953738cc85f77488e98,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_fv_mass_correct_allanchor1em1_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_fv_mass_correct_allanchor1em2_eta100_N164/stage_00_etaE_100_N164.npz,npz,22392,325a22071588309d7ced0fb35b0621c5ab3f50ac2ed8a6bb62f4e4eb16032c7d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_fv_mass_correct_allanchor1em2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_fv_mass_correct_eta100_N164/stage_00_etaE_100_N164.npz,npz,22119,f858b553c33751ce80046d8127df48f952f0a96e432eed2ee8d6191ca1864c84,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_fv_mass_correct_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_fv_mass_correct_linesearch16_eta100_N164/stage_00_etaE_100_N164.npz,npz,22428,454a1285ecfff2a66f99f2ccc16ceb7bca46d74a75720d807ef49f0f4325d61c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_fv_mass_correct_linesearch16_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_global_after_masscorrect_forced3_eta100_N164/stage_00_etaE_100_N164.npz,npz,22147,a6f20f6627b7b433f6b6936f76c1f79d86d1c0a55c0fd785ba7078d9da91ac86,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_global_after_masscorrect_forced3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_global_replace_eval_eta100_N164/stage_00_etaE_100_N164.npz,npz,20755,1a1bbdc43f3bdcc4aa91d2f3b20e91cd209ee482143ebabe78af60be91b61c24,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_global_replace_eval_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_global_replace_forced3_eta100_N164/stage_00_etaE_100_N164.npz,npz,22092,fc44df8af0371964d9c1d360fced1e80bafaac3e4b1f5239a3927da934233506,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_global_replace_forced3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_global_replace_skipaccepted_eta100_N164/stage_00_etaE_100_N164.npz,npz,20797,86da95bf1784d4e915750dd64a9aefec47a777848d0c7fe6a965967cb58e0d61,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_global_replace_skipaccepted_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_core_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz,npz,12897,ab681f99a132b47c91ac65c5f912aabd5680d94db3c8625e10e9d50e5b5e42e4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_core_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_core_profile_mid_eta100_N164/stage_00_etaE_100_N164.npz,npz,12799,982b939e9017a8b01172995813e0aa701a541c5e586e38034a97490fc2a4a045,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_core_profile_mid_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_smoke_eta100_N164/stage_00_etaE_100_N164.npz,npz,14043,199996ecb4fa3d116110a3c756215c3015f1837b47a8a0ce33864df9a2532427,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_smoke_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_smoke_halo32_eta100_N164/stage_00_etaE_100_N164.npz,npz,14085,3e46e909dccbc1fbd4086b882e3fb38db2e4c738bdb82b408b00ecd5cab48804,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_smoke_halo32_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust1em2_eta100_N164/stage_00_etaE_100_N164.npz,npz,14141,63234618d579701f5c929a5a03bade62ffd07991d515abdf298e2bd90ad6b349,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust1em2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust1em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14088,21d82c72deaec200d6d2339a7748d9ebbf615bc522e16f8c8eb4977f7b412f9e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust1em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust1em4_eta100_N164/stage_00_etaE_100_N164.npz,npz,14063,6b371ebc2a82f216252872b18b6387b1aad8e61e9be4bc152819f63afef134b3,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust1em4_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust3em2_eta100_N164/stage_00_etaE_100_N164.npz,npz,14135,ff6efd8f90aebbbb47ac348693058e4cc5b7aca68fc98d583ac3d335b9cfb555,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust3em2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust3em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14147,4e5043e4ac2a0ef2a6a4ce69c306fd37dd11f19c50f2f04b759b5f55138cf46a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust3em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_endpoint_trust3em4_eta100_N164/stage_00_etaE_100_N164.npz,npz,14100,b6ed55f0c0b82add7c6a8be00f348475a8c77135477c71321e460f31aaf7ffab,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_endpoint_trust3em4_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_halo32_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz,npz,12853,4cb05683cb0901e3a3c75f19b4c0c28c245c8e3da3b9cf79849864ee7ce070c8,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_halo32_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_smoke_eta100_N164/stage_00_etaE_100_N164.npz,npz,14226,7775aa50925fc6ca0055497ee252e1644293022e0c86176969bc4975be325be5,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_smoke_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_stage1em2_eta100_N164/stage_00_etaE_100_N164.npz,npz,14425,fecb9059f3750ee054fef61267e1eaa87cdc02e6afea58025f4a2ecec90705d3,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_stage1em2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_stage1em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14204,85f45e0e49288cdcb3236c53c5c4dae936257bdf4b7db6a6c74e0aaac20530c3,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_stage1em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_stage3em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14278,a8ceb98212dc39595dd5fdf24ff52d669aaff5f2170c1d6fea5871a84a4c31e5,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_stage3em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_stage_polish5em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14406,99bde5fc7890ca9fd2f7649a7435b2f73478ec4127b0a38e8f5ae90b1a794677,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_stage_polish5em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w0_eta100_N164/stage_00_etaE_100_N164.npz,npz,14283,62bb538ef8f1b53c792e0788a9f5d1f6edd0e4d69cbdbfb3f271694715070a36,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w0_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em2_eta100_N164/stage_00_etaE_100_N164.npz,npz,14181,57187b0220fe79f5dca35a76fd508a71250616112a819c90fefab6bd40e0b5c6,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em3_eta100_N164/stage_00_etaE_100_N164.npz,npz,14186,384cba22341011a18ccc55346f51389cb8e845b93975ac062f85d64cc1192f82,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em4_eta100_N164/stage_00_etaE_100_N164.npz,npz,14221,058ebea45509651067f625799d11ac9808b67ab59f4066fb2d9a76abc21b1cd4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em4_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_aux_eta100_N164/stage_00_etaE_100_N164.npz,npz,23069,b36827ae5ab5b9bbf546a414f580e94cd4a8f83dd5859938dfa7064f829bfb60,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_aux_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_eta100_N164/stage_00_etaE_100_N164.npz,npz,14285,a4ecdaa27529e585787ce205fb9bbf61914abca5ded428a3c6534917b3a6d43d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_fast_eta100_N164/stage_00_etaE_100_N164.npz,npz,14284,c1cac6ec2fdaa6086bc38944a510049bef934f20173cab66e648e52cdc95cbcc,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em5_fast_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w1em6_eta100_N164/stage_00_etaE_100_N164.npz,npz,14318,b6e4c2aa3ab13da7dc38e6abcf08298ff7cfc67564103d966741ea40ced2c585,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w1em6_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w3em5_eta100_N164/stage_00_etaE_100_N164.npz,npz,14258,cdf75c0baee770d6c26e1f7402cba8b5e4620fbcef310840e3a8c8162da0031c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w3em5_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_oldsrc_w3em6_eta100_N164/stage_00_etaE_100_N164.npz,npz,14278,3e86b6c3f9408689aafa379d15e521de906d1de23d242054ed2d090e651e971a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_oldsrc_w3em6_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz,npz,12856,e17be307bb1a89b17a961529ac2a587a754e08714556ff3246c5c313f4b87d5b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior0_eta100_N164/stage_00_etaE_100_N164.npz,npz,12046,19ba215373c216e39356db615ff40a5bf6fde9c5d91163ff2c5ecf511c9e90c4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior0_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_compat10_eta100_N164/stage_00_etaE_100_N164.npz,npz,12057,a460888b57e697718c64091f69045f1ee4d63f477fb28f7ad8cee445f8ce2c06,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_compat10_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_eta100_N164/stage_00_etaE_100_N164.npz,npz,12049,d299663678021b03ad67308645e8d141a3e9ef3d994dff442feeb23a744feadb,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_ode10_eta100_N164/stage_00_etaE_100_N164.npz,npz,12064,3c0198f489314114b63d651d14cc393bbf27f2a225b41e06e6709a87629e130f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_lstsq_mid_prior1em6_ode10_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_allpoints_eta100_N164/stage_00_etaE_100_N164.npz,npz,13098,63c86a3ec5f76a599f2af7d0b71a6ca5baf741a9f4721a6613b0bcba67ff6275,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_allpoints_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat1_eta100_N164/stage_00_etaE_100_N164.npz,npz,13015,5366a38c2537b30a069b63a391384614ac8c968fe4ad18059aa3a572ee3f8ccd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat1_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat2_eta100_N164/stage_00_etaE_100_N164.npz,npz,13033,a560c80bc8f17fae8e35ed31e19969542ba105d3f3da2324ea6ad07f0c7af41c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat2_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat3_eta100_N164/stage_00_etaE_100_N164.npz,npz,13046,2d869b9e04b40760eacf6d623e1a0acc54c301d9b4393ff12d47e575de210c22,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat3_eta100_N164/stage_00_etaE_100_N164.npz
outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat5_eta100_N164/stage_00_etaE_100_N164.npz,npz,13061,bbe78a244068295e510c16f6ec755f0818ed8f85080695d77962f67aea372f2a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/checkpoints/m5_source_band_hs_plusbuffer_midpoint_solve_compat5_eta100_N164/stage_00_etaE_100_N164.npz
